,listing_id,english_review,compound,negativity,neutrality,positivity,polarity,subjectivity,weight_polar,review_length,negative_comp,most_negative,smallest_polarity,most_positive,highest_polarity,sum_of_english_review,sum_of_compound,sum_of_negativity,sum_of_negative_comp
3363,26922376,1.0,0.4404,0.0,0.892,0.108,0.25833333333333336,0.4708333333333333,0.13670138888888891,159.0,0.0,0.0,0.25833333333333336,0.108,0.25833333333333336,1,0.4404,0.0,0
3364,26923503,0.6,0.7308899999999998,0.0101,0.7138999999999999,0.2760000000000001,0.3487961899211899,0.6283421023421024,0.11829558059203163,214.1,0.0,0.0,0.06679487179487179,0.424,0.6,6,7.308899999999999,0.10099999999999999,0
3365,26936197,0.9381443298969072,0.8470896907216494,0.011896907216494846,0.6095876288659793,0.3785051546391753,0.5179275068960648,0.6932395747639448,0.13399588068131899,220.58762886597938,0.010309278350515464,0.0,-0.025,1.0,1.0,91,82.1677,1.1540000000000001,1
3366,26938176,1.0,0.9564923076923078,0.019230769230769232,0.575076923076923,0.4056923076923077,0.4969172424797425,0.6925634781884781,0.13437438115207578,460.6923076923077,0.0,0.0,0.3061507936507937,0.787,1.0,13,12.4344,0.25,0
3367,26951574,0.8620689655172413,0.9103275862068966,0.004586206896551724,0.588551724137931,0.406896551724138,0.4546487981207808,0.6510748494800218,0.14427166015789034,235.48275862068965,0.0,0.0,0.22857142857142856,0.793,1.0,25,26.3995,0.133,0
3368,26971797,1.0,0.8740769230769229,0.0028461538461538463,0.5882307692307692,0.40900000000000003,0.4691428896957743,0.6571299533799533,0.15276912228669495,169.0,0.0,0.0,0.2734375,0.604,0.8666666666666667,13,11.362999999999998,0.037000000000000005,0
3369,26972865,1.0,0.87605,0.0,0.6425,0.3575,0.37279166666666663,0.50125,0.17877635416666665,122.5,0.0,0.0,0.256,0.419,0.4895833333333333,2,1.7521,0.0,0
3370,26978731,0.9354838709677419,0.8957806451612904,0.007709677419354838,0.5966451612903225,0.39554838709677415,0.44891036486874614,0.671357730413894,0.12136746905301035,291.3225806451613,0.0,0.0,0.04843750000000004,1.0,1.0,29,27.7692,0.239,0
3371,26979624,0.875,0.7875875,0.013874999999999998,0.746,0.24012499999999998,0.33957820391414145,0.525787852483165,0.12706372203382135,368.75,0.0,0.0,0.0,0.448,0.6153333333333334,7,6.3007,0.11099999999999999,0
3372,26982545,0.8666666666666667,0.8925466666666667,0.023399999999999997,0.6756,0.301,0.3610944226491101,0.6302966770883439,0.12788554092564391,241.46666666666667,0.0,0.0,0.07777777777777779,0.654,0.5107142857142857,13,13.388200000000001,0.351,0
3373,26987897,1.0,0.8843521739130434,0.014043478260869569,0.5761739130434783,0.40986956521739126,0.4964326077218158,0.6821538324511928,0.1333425336112665,203.04347826086956,0.0,0.0,0.19523809523809524,0.67,1.0,23,20.3401,0.32300000000000006,0
3374,26988674,1.0,0.8781000000000001,0.0,0.5852,0.41479999999999995,0.4638333333333334,0.7057777777777778,0.13074878086419753,159.6,0.0,0.0,0.3375,0.682,0.7666666666666666,5,4.3905,0.0,0
3375,26997935,0.9411764705882353,0.8211264705882353,0.002058823529411765,0.573294117647059,0.4246764705882353,0.47165058940242766,0.6051540421724244,0.1474323108946511,158.2941176470588,0.0,0.0,0.0,0.808,1.0,32,27.9183,0.07,0
3376,27022023,0.9615384615384616,0.8649192307692307,0.004192307692307693,0.6712692307692306,0.324576923076923,0.3901221010750543,0.627155925068013,0.12993158723920142,235.57692307692307,0.038461538461538464,0.0,-0.05000000000000001,0.693,0.7,25,22.4879,0.10900000000000001,1
3377,27022249,1.0,0.8441000000000001,0.0,0.32066666666666666,0.6793333333333335,0.5990740740740741,0.7069444444444445,0.1712692901234568,47.666666666666664,0.0,0.0,0.47500000000000003,0.758,0.8,3,2.5323,0.0,0
3378,27023317,0.8181818181818182,0.8950181818181818,0.009272727272727273,0.5355,0.45518181818181813,0.4513442215464275,0.6189003806650867,0.16708745313727713,224.3181818181818,0.0,0.0,0.13424603174603175,1.0,1.0,18,19.6904,0.204,0
3379,27043118,0.7777777777777778,0.8838111111111111,0.023000000000000003,0.6648888888888888,0.3121111111111111,0.3298060470501991,0.6043656714197652,0.1242181872668814,295.55555555555554,0.0,0.0,0.17104166666666668,0.456,0.5,7,7.9543,0.20700000000000002,0
