words,sentiment_coeff
becket,-1.5656917109866275
rientrati,-1.6960452218286375
assistenza,-1.679343655996927
comodissimo_per,-1.6061403873207978
forget_hotels,-1.1831071612863155
dato_tutte,-1.5180033766793297
esserci,-1.6711728390481047
sitio_tranquilo,-1.5200449482223506
refrigerator_microwave,-1.0530442986600324
bedside_lamps,-1.270510341665873
fue_incre,-1.3610796015744737
bon_resto,-1.3891783201076433
beckett,1.0615070787586376
kekse_und,-1.436868992975845
wor_ber,-1.6342228245028636
airport/city,-1.3087101745124696
sulla_porta,-1.7026929483605562
attractively,-1.053474187390737
mocht,-1.6932986942718848
glicht,-1.4461339499609434
bedroomed,-1.2154527830470523
dialed,-1.0621059877697467
tephlon,-1.2312501095251147
skylight_above,1.034539032127522
john_emma,1.0526901608790942
coralie,0.9715717257286838
short_walk/taxi,-1.2270271387098874
apporter,-1.31972970582592
manor_st,-1.2451451509941511
mede_dankzij,-1.518590029070535
lokale_tips,-1.5469546351719294
draining,-1.2068596977073738
intrusion,-1.0876842032209986
usb_anschluss,-1.648884627681062
slightly_worried,1.0603218710846642
aucun_doute,-1.3533332929153898
ojos_cerrados,-1.5728929149641457
zimmer_sowie,-1.2692221990320816
kostenlose_parkpl,-1.3275452234213672
north_west,-1.215571512721499
naprost,-1.7662966433568625
istota,-1.8132851140742512
seosamh,-1.0078315236756747
de_dejarnos,-1.5526998072099454
fromage,-1.4818214944133543
peut_se,-1.2373039344728276
em_termos,-1.943163332937114
4_pessoas,-1.422253958539256
na_sala,-1.7468734038660862
supporto,-1.5158559451195135
spartana,-1.6908505879653284
haya_herself,-1.272957847484331
refunding,-1.046814664609549
di_carta,-1.6629542345539878
per_avere,-1.4649842046824153
centro_circa,-1.401440975383495
coppia,-1.6250415549513775
corrente,-1.5619720126531333
messsages,-1.1925926447808408
turns_off,-1.1091199383104735
besoin_je,-1.3985367366048114
hadi,0.9827765968720928
di_haya,-1.6843340047482909
spifferi,-1.7215400482191836
nello,-1.8614327277343288
prenotazione,-1.5900750334812181
il_ragazzo,-1.4227904437607242
jsme_v,-1.752109784924386
unbearable_overall,-1.3822973282695696
pear,-1.2243648289364413
con_maletas,-1.398788051584116
no_vimos,-1.1959921944607799
vive_ah,-1.1613554109586404
no_funcion,-1.3385374621032111
della_movida,-1.5688756350036297
hospedar,-1.4545214019179373
hayas,0.9821618554540315
heat_works,-1.061859609714988
nach_wenigen,-1.2801521069299144
tout_renseignement,-1.3623338748475051
passport_control,-1.1749075045974149
dinning_options,-1.2547257992415093
prijs/kwaliteit,-1.5987847627134681
punti,-1.5986604915219411
nervig,-1.4552926630350933
einen_kurzaufenthalt,-1.4028997480533667
surface_cleaning,-1.1371304658244048
carole_laura,-1.3371754218818388
cerials,-1.2160725300625896
unten,-1.4536353207948378
leer,-1.7026336799648703
drau_en,-1.4991494916593884
effettuare_il,-1.6946274823398153
stabiliti,-1.9494377587367167
cereales_y,-1.5744089207969942
cambi,-1.6474582162962923
para_solucionar,-1.4309935107579836
problema_lo,-1.4240314146499815
few_mintues,-1.2248556314920047
trovata_molto,-1.691854974862721
paste,-1.239422748389752
coldest,-1.0565499875016575
whistles,1.0213806933568783
un_passo,-1.0883841272973556
imperative,-1.162066763037446
smoothest,-1.3569856916334595
constant_traffic,-1.163068862334995
extortionate,-1.2826109115584792
yer,-1.5234975799787263
sleep_peacefully,1.047095200612687
until_mid,-1.3873719988435218
would_deffinetly,-1.242728898247313
opting,-1.2545859006949212
bulk,-1.1133741294453272
philippina,-1.1917234687612923
virgin_media,-1.2701250383014333
amoureux,-1.1777135852985374
paysages,-1.469344239205865
soucieuse_du,-1.452471458636439
recorrer,-1.3427721192141722
sympathische,-1.2376516940564293
mycket_trevlig,-1.4159290744790813
bes,-1.4251177708915832
quies_pour,-1.5604797272431374
bei_christina,-1.4387383302346701
open_24h,-1.2946077451300437
estabamos,-1.5711404005798404
venture_further,1.0439396049738097
propriet_rios,-1.9348038139377728
raphael,0.9906465710981144
forse_non,-1.7381803410842616
poter_lasciare,-1.7808013445925712
dean_martin,0.9983194638014252
faut_aller,-0.9956671115230146
el_rea,-1.5780551316701927
huddle,-1.043343401108174
breakfast_joints,-1.1555959343876403
quoique_un,-1.4764774686640736
peu_excentr,-1.4615176360274995
well_lighted,-1.1315162512400783
martin_dean,-1.517679053632515
dispos,-1.1744814550633647
downtown_scene,-1.0627700417204018
20_25minutes,-1.3038305456002877
profesional,-1.2790594734170724
ea,-1.4223821317631968
mehrere_buslinien,-1.449632460768248
das_angrenzende,-1.3318602252550304
su_departamento,-1.4900691327653408
maison_parfaite,-1.4526544606862655
das_viertel,-1.456548891260533
tuve_que,-1.48821193544618
cancelar,-1.6625631178799647
zeer_vriendelijke,-1.6509334341082615
calentito_y,-1.4058003933782544
escribiendo,-1.5418700874014202
tu_hogar,-1.4871935259471096
leche_zumo,-1.2437472660136444
resolvi_todas,-1.3826825184778626
stephs,-1.3936106517113662
cooking_oils,-1.1227322345666206
phase,-1.092948976284556
prettily,-1.1987005623057712
controlled_by,1.0644307034099105
hob_oven,-1.2603005071579456
incredibile,-1.4902223601016953
ritorneremo,-1.7577090321335065
wetterlage,-1.8093877603672317
limp_simo,-1.2447685534284239
internally,-1.1988934439810404
circumstances_changed,-1.1080677603478377
stephanie_herself,-1.2725032675394412
warm_hug,-1.0324052415399616
stephanies,-1.0939342156397118
definently,1.044937046825362
offs,-1.298635923670501
747_express,-1.1961791177122183
motion_sensitive,-1.2926116077897385
overhead_light,-1.161433033617342
personel,-1.5583480437112636
pavillonnaire,-1.4047961818271106
darunter,-1.106149749994486
nicht_einmal,-1.328175519510902
hof,-1.4922551342478398
diejenigen_die,-1.5292647519431601
mer_et,-1.4537577668517179
een_lieve,-1.2898956441475622
gemak,-1.522471810001753
het_kan,-1.555009060380932
ons_erg,-1.60298834312835
chiens_sont,-1.4425227191429282
enige_minpuntje,-1.742895365902863
afspraken,-1.5673635855262624
er_geen,-1.3699208833260095
de_tweede,-1.6986500652359775
le_maith,-1.4411070477854793
agat,-1.5684478024399466
retrievers,-1.2564008888376428
nadat,-1.5699868913228523
verbinding,-1.365193401771646
autofahrt,-1.4098870576748868
verpasst,-1.3271619718615728
m_ire,1.0530339568266645
warmely,-1.2056549483575405
versteckt_ist,-1.3521962323011527
scents,-1.0437537240034769
before/after,1.0003576030754822
beantwortet_alle,-1.4814754059518425
menschen_mit,-1.695600157054817
bedanken_uns,-1.35904119743737
busverbindung_nach,-1.4900109660110326
la_bah,-1.248687574185304
permet_aussi,-1.3949823598804236
est_rentr,-1.5114717343509276
mauro,0.9835744145447078
blank,-1.1609161899224623
organizzazione,-1.5720566560719933
lenzuoli,-1.6776887889421035
lavati,-1.9619223151039555
e_attento,-1.4313646630412404
risolvere_il,-1.332115336746545
nel_pomeriggio,-1.6133943931593915
ho_chiesto,-1.637120457172899
rotta,-1.7026713445991726
facendo,-1.413149929771696
uchenna,1.011150713371894
bonita_acogedora,-1.226748559714167
buen_apartamento,-1.461852736531721
amfitriona,-1.1334311764135367
2mins,-1.0530903135538523
saving_money,1.057374715034117
campus_housing,-1.1908040996601539
immersed,-1.2084932939287905
tomb,-1.3414639427876043
spectacle,-1.1897279142883002
passage_des,-1.3258900367073576
bruits_de,-1.2649874040760556
allerdings_noch,-1.597794531164878
dentro_del,-1.4342563161849569
trafficata,-1.3889675731957032
potrebbe,-1.7249311880106049
noor,-1.3150569454625587
dusting,-1.117044670858785
hoor_je,-1.6007745957397992
boven,-1.4617282656158173
verbouwd,-1.6993377519069344
busca,-1.9119668108658532
wild_garden,-1.1787174510182883
chez_haya,-1.2180501798489693
adjacente,-1.4232458827716927
du_pays,-1.413221510949175
diversos_pontos,-1.674147791112494
timo_quarto,-2.0120014889089757
bit_louder,1.0571496432834426
y_contest,-1.395908358644121
privided,-1.1685703510108556
del_suelo,-1.5454184133886464
llevas,-1.4269533425564997
zubereiten,-1.6448612522656227
seiner_g,-1.7623178373431598
predisposici_n,-1.1624490895835808
outro,-1.8538227030871723
points_touristiques,-1.1717440926156377
les_trois,-1.4783152110714204
mou_et,-1.359145507361356
many_bars/pubs,-1.2009639446168408
mismo_centro,-1.4949021219354257
laura_diego,1.0477145288925604
realise_how,-1.127373183645247
tres_ferm,-1.4252341763090248
l_troit,-1.3389017474381193
ikke_var,-1.5183317030307153
ligge,-1.5727579089758443
vibrante,-1.746218523639744
pratico,-1.6673709006523394
aug,-1.112662344274229
mover,-1.5343487397978754
effectiveness,-1.1195028378524017
niet_helemaal,-1.5303068142729228
ken_clare,0.994578200360699
apartemento,-1.4490713189317743
jamais_pris,-1.2152306380729494
maureens,-1.1115386135497158
muy_practico,-1.6949115098096545
cowtown_cafe,-1.0135513286387503
verbindingen,-1.5776638014642643
uitstapjes,-1.479902099513649
como_esper,-1.306854154832361
bo_tier,-1.2677539690706299
5days,-1.3453154222025983
uniquement_pied,-1.2616006488477416
batter,-1.1516965902225234
recomendables,-1.382750876836424
message_avant,-1.1591484952951039
ricky,-1.2961158658900302
cannot_emphasize,-1.0277175310529967
raccomando,-1.5772936385844458
definitively_come,-1.419992487839651
shifts,-1.1534076880225468
erwischen,-1.3473078708840962
robbed,-1.1224227695173545
bit_rusty,-1.2115491165016148
cadenas,-1.5555858202432087
arctic,-1.3177065549155713
macchie,-1.6321941648225642
exclude,-1.3099745063762636
regulate,1.0356583249059146
slowed_down,-1.617126696040771
alight,-1.343467351287406
key_deposit,-1.1201475735766417
gagner,-1.376955930278628
completely_different,1.0629401453152947
otra_cosa,-1.8004034694645572
tenian,-1.7849599452007827
son_lorenzo,1.012058872015086
lorenzo,1.013626099928705
10minutes_du,-1.2269979286886916
automatiquement,-1.528555812456572
une_femme,-1.4208376943536853
le_bleecker,-1.0755505455638263
brian_viny,-1.2330618657534984
complicada,-1.2662764535049118
creo,-1.3190095387916905
bleecker_street,-1.1461485788636232
carring,-1.2485877594710502
stato_perfetto,-1.3634625710056645
ucd_students,-1.2845494947386953
sollicitation,-1.411862514705023
waarbij_je,-1.4868533847832803
whatnot,-1.457123129904289
outfit,-1.4334461266214302
ellos_dos,-1.663510087270634
bonos,-1.5497994510975237
bonne_hospitalit,-1.4151463090454033
aides,-1.3316816997889893
vimos_que,-1.5810717358558712
con_respecto,-1.4062021062092982
maravillas,-1.4274106777755091
durante_toda,-1.3770790642070545
charger_adapters,-1.2246146512432698
universal_adapter,-1.2556300337685105
shumei,1.0050052172474622
sourroundings,-1.194142339077384
ling,1.0326953035445048
3days,-1.2769342053047301
demoras,-1.7341205471574208
blichen,-1.6096223900547464
train/bus_ride,-1.2626839660868103
muito_aconchegante,-1.7573385209956733
alquilamos_coche,-1.332251576252709
lo_utilizamos,-1.3882629217805469
gehminuten_zu,-1.486207627931559
commer_ante,-1.296054882387243
companies_hidden,-1.0612915327810888
torsten,-1.5958446028483682
complaining_about,1.0812769459664509
locked_box,-1.1166264218544852
dampened,-1.1966517725926102
un_lave,-1.4082511169267882
y_decorado,-1.3721968308845618
facilidad,-1.3231344901876914
parecer,-1.5783379723912088
fothergill,-1.090286231125323
fothergills,0.9868878502007883
de_plaque,-1.2594816572599257
fothergills_cafe,1.0328027077956963
toms_studio,-1.2756599405425657
nous_somme,-1.4786002120240234
paie,-1.217656353454046
tom_noreen,1.0053433771345937
fran_aises,-1.6220512234774962
dou,-1.4239815694366933
cafe_beneath,-1.240650697718787
fothergills_caf,-1.3874830622991976
practico,-1.5283184969901369
swan_shopping,-1.0666853185205867
dodder,-1.261704019674311
trouve_tout,-1.2058308635794817
thermique,-1.3767852868097898
umsonst,-1.3656251632885472
tom_owns,-1.1218907931259343
era_pulitissimo,-1.3958413388627917
non_parlare,-1.455116772311664
ren_gerne,-0.9994920691083156
disfrute,-1.4895376717278035
hellh_rigkeit,-1.5659969959418187
cafe_nebenan,-1.4400885083917658
grand_nombre,-1.690035322156127
sweep,-1.1633819558792262
heerlijke_dagen,-1.7032996192504166
maximizing,-1.193134135270275
flood,1.0587265001079444
definitiv_wiederkommen,-1.4470292601047214
yeux,-1.5304091432653666
beau_petit,-1.1275439213950644
complementary_tea,-1.1242394414540229
ryans,-1.1442184479139705
mags,1.021680771125124
raul,0.9830721999016481
felice,-1.6817097251604438
ra_l,-1.2386628415426955
novia_fueron,-1.1802778822849875
average_sized,-1.403146568304488
neighbouring_apartments,-1.172345393104625
bom_custo,-2.3475069914540034
mainstreet,-1.4577760442671743
je_dirais,-1.5232726978094648
on_entendait,-1.603177370163527
techno,-1.4694167320662594
impr,-1.4018724602994899
an_exhaustive,-1.2129111252545506
zuverl_ssige,-1.381014685363491
heizung_im,-1.6684660433548553
verkligen,-1.5208254675803434
schimmel_im,-1.5104736818903375
nicht_empfehlenswert,-1.4236940087526258
ubicado_tiene,-1.2665295469443523
hervidor_de,-1.3529644624181774
bedacht,-1.4373089771954588
ziemlich_alles,-1.4272533919346915
posizione_della,-1.5272551446754452
rip_off,-1.1786163354753612
cualquier_problema,-1.4987991648717427
manchas,-1.4208467754641332
proc_dure,-1.3373923599487108
pilled,-1.2318407021366022
turistas,-1.7020277745037087
blisko_centrum,-1.8818220293976127
gdzie,-1.8413060145592406
atwo,-1.7053294632148124
un_couloir,-1.29482923047299
dinheiro,-1.7204326084089157
experiencia_inmejorable,-1.29703765035648
he_hospedado,-1.3021162692157373
una_ventana,-1.4921050577774937
her_familly,-1.323646555819544
mighty,-1.3365854004982465
roison,-1.377653421518679
hnliches,-1.4643957633896107
183,-1.2875499314383325
roisin_herself,-1.0875639609391807
flughafenn_he,-1.337273576929469
bequemen,-1.4688241674915525
nutzbar,-1.6859187779737066
precisi,-1.5827297409061893
comunicativa_y,-1.2479824222649882
acogedor_buena,-1.3343382992106623
lebanese_restaurant,-1.20180608848515
english_below,-1.367776885008024
una_ducha,-1.4378351987047306
con_otras,-1.7151604719606994
like_angels,-1.2403070959877707
ate_lunch,-1.265234897470933
table_chairs,-1.30838888729178
declare,-1.574662171534043
waiter,-1.1803061664350618
zu_starten,-1.396907570963718
und_kaffee,-1.501267877885303
alleyway,1.067440184947658
konden_gebruiken,-1.7286253930123017
ik_raad,-1.6872822541770474
allemal,-1.6387942878101016
sehr_herzlicher,-1.4331437724265488
con_comercios,-1.3605545017683633
durften_sogar,-1.3445490570822098
mitarbeiter,-1.180360579754074
como_detalle,-1.5877608575262827
saberlo,-1.632922891084269
cuisine_est,-1.2850832215254087
volets,-1.7987974155959086
burrito,0.9939129776220108
delicioso_e,-1.7920710130939084
y_responde,-1.5356925373395585
cualquier_consulta,-1.4379437127983647
rainfall_shower,1.0739749760797204
wat_aan,-1.6356806787281566
voor_twee,-1.5055001551613056
unterhalb_der,-1.3055200612503017
neues_bad,-1.1994087754545035
vident,-1.447659874114328
plat,-1.8860286158479018
de_saladier,-1.697991166303443
noreens,-1.1796237527924573
informationen_zum,-1.3571113532660688
alles_reibungslos,-1.4822948019952686
rental_company,-1.2819671140484128
inmediatamente_y,-1.5213844327144255
toby,1.0041769004762304
2br,-1.249348569350702
free_onsite,-1.1195397965361642
bayside_station,-1.210149443282236
dart_bahnhof,-1.3909354791161999
steht_bei,-1.5276480017232865
eileens_home,-1.0918213701784336
she_bakes,-1.066318723510316
liberties_section,-1.4002326231087148
300_metros,-1.3597318198497992
muitas,-1.8466247576529915
d8,-1.159163662650113
colms,1.02654129457002
generally_speaking,1.0805255972839078
soweit_alles,-1.445416906116362
operational,-1.2315589792787733
ellis,-1.2369616979259535
tirando,-2.0421568466763933
upwards,-1.3659116237788589
rafaelas,-1.6029433358288425
few_bucks,-1.0278939858257863
per_simp,-1.1809831966065305
tranquilles,-1.4238905109048199
recht_laut,-1.6752796621866037
l_ften,-1.5214137775074585
arguments,-1.3130107078145907
sty,-1.2587056067435716
townhouses,-1.1516270331196572
delivery_services,-1.4423704665465316
fragen_sofort,-1.3436384284590686
lief_einwandfrei,-1.23786861054896
somewhat_cramped,-1.258350487322197
off_guard,-1.2297340938921806
litter,1.08433147607091
night_owl,-1.4432670060155515
dementsprechend_war,-1.6653973266640625
auch_laut,-1.632875078046863
tief,-1.6651259115143084
ffnet_werden,-1.5547359754378927
au_1er,-1.2577240323401622
directly_underneath,-1.1410436380204532
mairtins,-1.0364379011939686
zeer_centraal,-1.3328560621570824
149_days,-1.5077790127554316
much_noisier,-1.1703704318198134
bastante_calma,-1.9357394629690956
navigate_to/from,-1.2560198656558712
turisti,-1.5374524014181434
filme,-2.0057313498326765
specific_details,1.0666689889951686
city_centre/,-1.2350843625021724
kale,-1.5269226183385978
leonie,0.9571666128833402
lleg_tarde,-1.4867241831409463
esperaron,-1.4677903559774144
rund,-1.3887136666596882
utiliser_sa,-1.3646456559204558
personne_arrangeante,-1.479437120056643
without_breaking,-1.1851097712912344
patrica,-1.0217451783241966
morning_routine,-1.2141993123435917
jump_off,-1.1420363919030179
affitto,-1.2577668243347222
depot,-1.4287683733325056
autres_pi,-1.5623598756945798
corrie,-1.1615737921703335
bottled,-1.0962640473285226
propres_je,-1.2299747185723138
rester_chez,-1.2036774742211909
cautious_about,1.0785725849769021
lou_pawel,-1.2369824039113961
recibimiento,-1.286122362077704
aiming,-1.1652627032755687
slices,-1.130795590571253
no_excuse,-1.4815359322619397
eveline,1.0337920045175257
hija,-1.5104447179474532
hidde,1.0053408108222626
digging,-1.3036176650184954
sleep_quietly,-1.3063409209242702
goed_schoon,-1.8545796845400915
mijn_verblijf,-1.809076666585237
ahold_of,-1.2775599241557387
key_handoff,-1.1973950151920163
vivienne,1.0079188947480147
due_piani,-1.5634252630911805
compose,-1.4839550729165047
losts,-1.217270025699272
zo_goed,-1.6651908980899315
timeframe,-1.1064556206091873
language_barrier,-1.0755515186804454
partly_due,-1.2054411918832322
clothes_hanging,-1.385727159416042
grande_pulita,-1.5865230709690217
marketplace,-1.2087665885305472
excelente_departamento,-1.4362199904225323
rapida,-1.4009867698750909
approve,-1.1177475854060746
billys,-1.2780116388999045
moss,-1.4975984445969623
aus_als,-1.6076712426090765
keine_kaffeemaschine,-1.6377672482274228
few_improvements,-1.1319958781307171
nessa,1.0269067646228651
vivan,-1.157490990654172
vivien,-1.13087426396349
donn_pleins,-1.3499136601962585
au_nord,-1.1052869262867815
inclusief,-1.4667103316697818
de_vloer,-1.7882359529603529
vivian,1.0094651618783728
trovate_molto,-1.5956929746940194
ve_eaten,-1.0437190786830821
vivians,1.0273318734295878
diff_rence,-1.3127161945002737
leur_disponibilit,-1.4358901166089635
south_african,-1.281646453636248
lani,-1.4759649820849903
une_demi,-1.4234469327688666
prima_accommodatie,-1.838475113943446
office_buildings,-1.1084276949791982
cars_driving,-1.0632743107598788
covid_protocols,-1.3860085420766513
air_flow,1.0746909687725705
rolled_up,-1.2830813256880345
nettoyage,-1.4581076109776951
mais_vite,-1.7891560896827836
fausse,-1.4441069419372878
moisture,-1.2174420655560294
foul_smell,-1.5109719897503429
really_geared,-1.2814310881343913
description_suggests,-1.086298409900788
eine_auswahl,-1.5240022366584254
getr_nken,-1.4931767755806833
necesities,-1.1812065642943874
tightened,-1.2918963822820273
disguise,-1.1103143716347412
galvin,1.044055483401393
una_temperatura,-1.7183222783531156
windmills,-1.2072677000898233
recoup,-1.113980349199783
huge_success,-1.168089259842638
malta,-1.4027949787790042
impossibile,-1.541291306164257
greatness,-1.7418670267372025
kettle_cups,-1.2370684796788969
todas_mis,-1.4278808756900676
consultas,-1.5330652981791926
di_fare,-1.7193253468730534
crannies,-1.0803577160827031
yordanka,0.9893002232097059
abbondanza,-1.71914649231064
altra,-1.5010347884073025
soroll,-1.6215110776103174
se_escuchan,-1.4277454644663359
absolut_nicht,-1.6900490139085933
exceeding_expectations,-1.282742942285586
groot_en,-1.4562742819054515
household_supplies,-1.1072190306680636
river_dodder,-1.1089365403408533
justen,1.0037154073196883
andressa,0.9777528559017779
decently_priced,-1.3906332420165108
passive_aggressive,-1.3380772754097963
seule_remarque,-1.423178687847439
constater,-1.2913224081243169
mol_pour,-1.219262946766186
acolhimento,-1.8549276771642225
spicy,-1.126786186066586
bruyant_cause,-1.3059710300538663
informaciones,-1.5284054434659378
solo_pasamos,-1.4834134128459613
el_perro,-1.3150081559068052
vraiment_gentille,-1.3384100914113992
pied_depuis,-1.2144955235677846
chalk,-1.1525754868555973
sarahjayne,-1.116234331645779
desplazarte,-1.2650533899448477
excesivo,-1.5054258038706245
mirar,-1.2194328412235833
raimonda,1.0198531489105034
50am,-1.1702489705828674
certainly_repeat,-1.1182230573025929
8min,-1.1273562488253264
mr_david,-1.2185238899287543
usar_las,-1.6440077743669341
poolbeg_lighthouse,-1.1445919608607682
irishtown_nature,-1.1025597517601733
stupendous,-1.2629931669060843
maqui,1.010880617178224
recebi,-1.7361529107849056
fim,-1.641188264007777
que_reclamar,-1.6989538863068308
student_budget,-1.2539114667286089
mayela,-1.120642999128534
etais,-1.5498344604854069
cove,1.021326828625677
nota_negativa,-1.7276757907926306
crowdy,1.0305097530331522
est_occup,-1.5541635206331754
mon_mari,-1.473102915673028
fabian,1.0384717520464293
ive_been,1.0764854797718473
unoccupied,-1.1732127927411538
paudie,1.0141438304990362
16_41,-1.186373591208127
kateann,1.0577488046073786
arguing,-1.1895508157594683
sleepless_nights,-1.190651567875643
pas_pris,-1.1781586909891895
mis_part,-1.205951820644402
twenties,-1.1355123547077284
utensil,-1.1717826902815276
y_sobretodo,-1.5135045636426705
aines,1.0494279817383327
squishy,-1.134206217548279
tall_persons,-1.2435600089592556
others_noted,-1.1997933230409512
soooo_much,1.0511796993121
nadeel,-1.543445345904682
aucune_solution,-1.4954403311011235
gestion,-1.4342324383108995
recharging,-1.3283151872986299
arrangeant_il,-1.243925118371431
residenza,-1.4871090104771685
irenes,-1.4354532631874815
das_einzig,-1.226829693378423
normalen,-1.5191807284443886
loughshinny,-1.140428648734751
sterkeste,-1.8460437782152743
gangavstand_til,-1.4982455112755089
food_menus,-1.09590237412593
focusing_on,-1.2930690188531964
blitzblank,-1.412432481752396
went_unanswered,-1.159078880237606
summer_months,1.1216902451673014
ana_joe,-1.053686682335688
jake_their,-1.2545560429922231
cute_pup,-1.1885924311389704
cir,-1.2026504339780315
quel_che,-1.5871092298716756
sembra,-1.5440450667919159
da_cozinha,-1.8705067358263858
lavada,-1.7535361759846482
dia_para,-1.7743996078064002
mandar,-1.809970216144796
unsettling,-1.1762336469335095
c_mode,-1.7238351175457376
5_persones,-1.5794098314958722
fred,-1.287475573127889
schnelle_antworten,-1.3552808917695016
dim_light,-1.3578282411294265
attract,-1.3008367211420635
belv_ros,-1.7435313303898403
el_rhet,-1.665263043823165
estaban_limpias,-1.651119663142865
chinatown_area,-1.1575990797326858
plaats_om,-1.6114984110338848
density,-1.217311584676243
spars,-1.3841388643188823
due_giorni,-1.5345205400666784
mayssa,0.9807311341510829
pedro_war,-1.4328348709575707
smoky,-1.2626071659177236
se_notaba,-1.6424010554767834
vasos,-1.6479503860624456
avenues,-1.145421584344637
biddy,1.0332938753020882
brighid,1.1033383220363147
agua_para,-1.5442227220347575
nacht_dort,-1.6052691199956866
puoi_raggiungere,-1.5744871351897154
friendliest_cat,-1.179452792705486
impressive_amount,-1.3039365711436506
os_pontos,-1.6114201597099143
once_figured,-1.0876585844076692
recomiendo_ampliamente,-1.5104640509074787
homeless_people,1.0714326217062893
17_euros,-1.1797740965402994
lascia_un,-1.837928183543048
desiderare,-1.8082376389571264
impianto,-1.5102090059834314
seu_apartamento,-1.8903434436829916
groupe_d,-1.360188471110578
gr_eren,-1.463434057991163
fragt,-1.506018007669596
170_days,-1.5124431231913418
oly,1.0071390213144107
major_cities,-1.161738284031484
usb_charging,1.0239267041308349
significant_other,1.0595940525836987
oly_zoe,1.0099094992208915
key_codes,-1.155761285349712
precisi_e,-1.3639739541715252
poor_soundproofing,-1.2858940062280029
olly,-1.3097712522609446
est_compliqu,-1.9612581118056243
pdf_guide,-1.1756877699978543
tayto_crisps,-1.2939025839081522
curtains/blinds,-1.4531166193892742
funzionali,-1.962668071413753
slaapkamers_en,-1.8063763245194198
roisin_stata,-1.6276681410066574
sehr_stilvoll,-1.4859399129843471
man_gew,-1.653184295819841
hnt_sich,-1.683890546592621
nombreux_commerces,-1.4042606588854343
goede_ligging,-1.6248787527248063
er_zit,-1.81440344748159
be_beneficial,-1.1116340212000544
liegt_absolut,-1.4549778780426483
inquieries,-1.1530289828768598
farci,-1.525904215342762
dropoff,-1.1437396675639424
il_salotto,-1.576444307560032
practicality,-1.358210327966399
fornitures,-1.3562671040070085
booming,-1.227231024674416
parking_structure,-1.1223730217658396
centrum_af,-1.7109815757645872
j_fra,-1.6211855703720033
champ_gel,-1.6900515945620223
hader,1.0198078709347982
bakehouse,-1.1974467204343504
thumping,-1.1639470901869915
gated_security,-1.0914815630113375
plus_authentiques,-1.2739117696933249
accueil_exceptionnel,-1.3401230729858455
courts,-1.3690156803164344
quietly_behind,-1.099075576148641
seguridad,-1.3692133300373655
as_advertized,-1.0782751779698683
shooting_up,-1.2006377378860813
tad_loud,-1.0781358733027844
asthma,-1.117842508778846
cost_benefit,-1.487501338388447
at_brians,-1.102055454628636
nos_explicou,-1.6748469403586246
fabiola,-1.1107770568738424
di_asciugamani,-1.5825580391141099
di_servizio,-1.6862818947584417
viele_einkaufsm,-1.635445126782398
als_gedacht,-1.4882973776127202
do_ceny,-2.01576356851349
realizar_el,-1.5267336068818476
el_cami,-1.3853642769918237
que_esperar,-1.42721280505444
freaking,1.0683398604448928
bonnes_prestations,-1.4180087168921676
sabryna,0.9723928478286359
arrangeante_pour,-1.1456866025982633
sabryna_dee,1.0184845107026368
busride_away,-1.063530986152984
f_tards,-1.3154756171668396
ist_ebenso,-1.458378202289371
y_serviciales,-1.4334424356019693
quality_linens,-1.2556053777671798
snafu,-1.276457649147515
agin,-1.0817034841859137
mile_radius,-1.0657581147436122
park_rite,-1.0800484150810818
leilighet_med,-1.8207881755137745
infamous_temple,-1.2317033469541419
liveliest_part,-1.2058082921980293
fullfilled,-1.206768962958347
johacny,-1.074137957033058
fuyez,-1.2757994797235652
professionally_cleaned,-1.1320012123580945
eleanora,-1.22754167153365
si_quieren,-1.6416729925069649
lei_stata,-1.6287229565304844
inflated,-1.182070617031584
franck_est,-1.2470812779481342
encuentras,-1.4075235375895554
geles_y,-1.506300861927668
tout_tais,-1.4130622112590523
sein_bruder,-1.2643651865226848
sentire_come,-1.6730936086590662
e_veloce,-1.4883429242001023
abbiamo_anche,-1.7323702142136501
comerciales,-1.134657523442296
cost_approximately,-1.32965122820412
reside,1.0389791661247365
eingerichtete,-1.6013560757298635
enl_rm,-1.7941682175973366
repetire,-1.3316203133611433
ritas,-1.3178606866090612
inaccessible,-1.081795133310207
peadar,-1.1033526994657257
seperated_bedrooms,-1.320803954646378
bit_dangerous,-1.3045486639946045
een_geweldig,-1.2983843779417126
63,-1.1571638499290338
luxury_standard,-1.1764002969698597
bucket_list,-1.392713158182754
rand_van,-1.46166661835119
enige,-1.754390838390553
sympathique_accueillant,-1.0910410746405836
bray_cliff,-1.4180395126006726
aardige_mensen,-1.6025038603569228
tijdens_ons,-1.8537401790231718
uur_naar,-1.907088229094236
usern,-1.6365041539665137
allergiques,-1.3072188237238098
118_days,-1.4564293750197912
valijas,-1.5881442039072469
era_posible,-1.4742692187604276
tiene_llave,-1.4812630202620982
kate_keith,-1.382043324985581
georgian_terraced,-1.2118724746054157
siren,-1.402516501970306
alle_gemakken,-1.6113133887452908
joey,-1.0205270722059352
live_abroad,-1.2396916080748077
rassurant,-1.4002020118130936
cobbled_street,-1.2428632732996658
disponibilidad,-1.554441772539382
dark_alley,-1.3000387144830567
probleme_das,-1.356982456155874
ne_font,-1.2451659926589402
mural,-1.2767783545098736
insgesamt_absolut,-1.3388917783823993
sex_shop,-1.0932659735372248
