id,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others,count,brightness,contrast
16694414,2,3,0,0,0,2,0,7,107.34180500440915,0.9933252848804892
16712424,4,6,0,1,3,0,1,15,114.39456372349396,0.9922750137544746
1671501,2,3,0,0,0,0,0,5,125.45813097993828,1.0
16724670,3,4,0,0,4,5,4,20,164.73234066363014,0.9965675499049429
16728567,2,7,0,0,5,1,0,15,206.55148657983406,0.9994397759103641
16728687,4,4,0,0,4,0,0,12,143.14677188294297,0.9993489583333334
16732047,1,0,0,0,1,0,0,2,173.35738859953705,1.0
1674377,2,3,0,1,2,1,10,19,122.81033641520771,0.9991776315789473
16749406,2,5,0,0,1,1,2,11,186.7310125685591,0.9978100111734028
1675536,1,8,0,0,2,5,1,17,159.02243140974892,0.9941787382808622
16772422,1,1,0,0,1,2,2,7,137.40438724017093,0.9945054945054945
16775928,1,4,0,0,2,1,3,11,179.8234523139586,0.9978128183091418
1677659,0,3,0,0,1,1,0,5,128.74379095936214,1.0
1680894,3,9,0,0,2,4,4,22,154.8726735695492,0.9996448863636364
1680933,4,4,2,0,4,2,9,25,138.94942708004274,0.9984362263730179
16824824,3,3,1,1,2,2,0,12,126.33155805588468,0.9993489583333334
1682832,0,0,1,1,2,4,3,11,143.69862255663912,0.98989898989899
16838578,1,3,2,0,2,2,2,12,124.8379337062757,0.9986282578875172
16838933,0,5,0,0,1,3,1,10,112.66384019740227,0.9984375
1685118,4,6,1,0,6,2,5,24,151.83810664417896,0.999025970736057
16852685,3,3,1,5,5,2,2,21,165.61085881392103,0.9996235648409562
16855216,1,2,1,0,2,2,1,9,107.00893729244204,0.9939303664072633
1685902,1,0,0,0,1,0,0,2,86.896950311857,1.0
16863336,3,6,2,2,0,4,2,19,155.41019012361713,0.989113805104207
16902397,5,7,0,0,3,0,1,16,143.2117876199959,0.99951171875
1690342,1,1,0,0,1,6,1,10,94.75216330697015,0.9923309071542695
1691822,1,2,1,0,2,1,3,10,168.03949481057856,1.0
1692114,0,1,0,0,0,1,0,2,129.2669586709105,0.9806497345559846
16929041,0,2,1,0,0,2,0,5,118.59185738168723,0.9984375
16952163,4,5,0,0,3,3,1,16,144.52236226000815,0.99951171875
16992938,2,2,0,2,1,3,8,18,129.12052403753262,0.9995659722222222
170154,5,11,1,0,10,3,13,43,160.58097925414515,0.9987366155607436
17027077,1,3,0,3,3,2,1,13,119.49004717424424,0.9964035842562107
17030750,2,6,1,0,3,6,1,19,121.1343238506791,0.9970964880429104
17053725,9,11,3,2,4,1,6,36,182.4158256360983,1.0
1707646,2,2,0,0,0,1,2,7,135.18220265652556,0.9977765425236242
170815,0,5,0,0,0,4,0,9,125.51052672507669,0.9922866452346373
17085252,0,1,0,0,1,1,6,9,92.43867816512822,1.0
1711536,0,3,0,0,1,3,2,9,121.01589650525648,0.961992041597703
17130441,0,4,0,0,1,0,0,5,134.4503933798481,1.0
1715557,4,12,1,1,9,5,1,33,119.71341858842017,1.0
17165290,3,5,0,0,2,2,1,13,136.34795436180667,0.9802835191245199
17166501,2,1,0,0,2,3,1,9,136.1961691179727,1.0
17167350,2,2,0,0,2,3,0,9,126.03022347965248,1.0
17234234,4,4,1,1,3,7,3,23,133.58200837209995,0.9993206521739131
17250050,3,6,0,0,1,1,0,11,139.70673211490387,1.0
17259594,7,15,1,3,8,11,4,49,156.60236590739692,1.0
17262306,0,0,0,1,0,4,0,5,125.75020037615741,0.9984375
1726369,0,4,0,0,2,0,11,17,141.6701465375365,0.9855820125499427
172672,3,5,1,2,1,0,0,12,160.0799259797118,0.9967498581387808
17301529,1,0,1,1,2,2,3,10,132.67818171262095,0.995303115247396
1730263,1,0,0,0,0,1,0,2,129.65159288194445,0.9042553191489362
1734262,1,1,0,1,0,3,0,6,110.51189195923354,0.9700731804259896
17365335,1,1,0,0,1,5,0,8,123.93536421124239,0.998046875
17375519,4,6,0,0,0,2,4,16,158.28034016718212,0.997569949127907
17378445,2,5,3,2,1,3,2,18,95.37116201434941,1.0
17431169,4,8,0,0,2,1,5,20,147.96340001952,0.99921875
17483550,5,5,0,0,3,0,1,14,144.92833309018053,1.0
17553010,6,3,2,1,4,3,2,21,121.75863257423597,0.9774245118421415
17554019,1,2,0,0,1,0,1,5,105.54628378986627,0.975336544879011
17567423,0,1,1,0,2,3,0,7,106.4670852853101,1.0
1758254,5,9,1,0,5,3,2,25,113.56656272505144,0.999061274509804
17587111,3,3,0,0,1,1,0,8,149.137103748714,1.0
17597953,2,0,0,0,1,2,1,6,127.26208096403737,0.9986979166666666
17623562,9,10,0,0,4,2,4,29,163.29575838630782,0.9946287436014728
17632261,11,11,0,0,4,0,0,26,193.56330707457025,0.9411027784394924
17632537,5,6,0,0,3,0,1,15,144.0896718409586,0.9994791666666667
17633028,2,1,0,0,5,1,5,14,125.60550856696561,0.9955659119126671
17672189,2,5,0,0,2,1,2,12,164.72841046176362,0.9979950834500467
17672531,3,5,0,0,3,2,2,15,166.56748661122543,0.9968416890102344
17673455,2,4,1,0,2,3,1,13,168.66034482912363,0.9988027536665669
17675625,2,4,0,0,1,2,3,12,107.90556663398064,0.9966403034979424
17688218,5,2,1,0,4,6,5,23,167.52656416779905,0.9993193201193521
17709785,2,2,0,1,1,5,0,11,96.36075664047888,0.9964516054918607
17716583,3,5,0,0,6,1,1,16,132.26775271900613,0.9988835780464824
17733740,3,5,0,0,2,5,4,19,119.35147415304289,0.9978788043896912
17763311,1,0,0,0,1,3,0,5,92.10608436213991,0.9984375
17777833,3,3,0,1,0,1,1,9,103.55688739569045,0.9991319444444444
17785765,1,2,0,0,1,2,1,7,128.6078767497813,0.9860428370786517
17785837,2,1,0,0,0,2,0,5,116.68505009002058,0.9968871595330739
17804827,2,8,0,2,3,2,2,19,144.97648704854342,0.997134472826941
1780894,5,8,0,0,1,2,0,16,178.17317020506889,0.993301029967722
17835339,2,8,0,2,4,0,1,17,180.00071948907865,0.9954186614876273
17930670,7,6,0,1,1,2,2,19,173.0615156919273,0.9958975933389865
1795672,2,3,0,1,3,1,4,14,152.16645875250666,0.983983463870339
179640,2,0,2,0,0,2,6,12,140.14327052282545,0.9974259974259975
17986960,2,0,1,2,2,2,0,9,99.41406483982054,0.9808730428187084
18006045,4,3,0,1,2,6,7,23,153.13019763451024,0.9867181012399484
18016087,4,2,0,2,2,5,3,18,152.06515620074063,0.9995659722222222
18046589,0,2,0,0,0,0,0,2,128.99922196502058,1.0
1805167,0,6,0,0,0,6,7,19,119.5013972987059,0.9979631299532616
1805843,0,1,0,0,1,0,0,2,137.47144933127572,1.0
18086143,3,4,0,1,3,2,1,14,177.0177276242134,0.9579138186647642
18099961,5,6,0,1,1,0,0,13,179.13093963625704,0.964748449101699
18117363,1,2,1,0,1,1,0,6,138.97711668917182,0.9973804744995111
18137087,2,2,0,1,1,2,0,8,110.91380278661909,1.0
18146505,4,6,1,0,1,2,9,23,142.05356341697978,0.9526185453436424
18147550,3,22,1,2,2,3,3,36,147.39786628908038,0.9980380510639618
18147783,2,7,0,2,5,2,1,19,149.30403417397662,0.9991743939079984
18165905,1,6,0,0,1,0,4,12,106.83798340513546,0.9929429071246819
18166941,5,4,0,0,3,3,1,16,141.71991000306375,0.99951171875
18190737,5,4,0,1,3,1,0,14,151.66636181382276,1.0
18195021,1,3,0,0,4,2,0,10,150.43480924503967,0.9930939885496184
18210029,0,5,0,0,1,2,1,9,123.61616023379912,1.0
18213376,0,4,0,0,1,1,1,7,107.86704484743471,0.9900330221654973
18239519,1,4,0,0,4,0,2,11,133.1369631938599,1.0
18324070,1,3,0,0,2,1,1,8,142.93404931488388,1.0
183634,0,0,0,0,1,0,9,10,107.73785286398154,0.99921875
18381061,5,4,0,0,3,3,1,16,141.7068307568253,0.99951171875
18387860,5,5,0,1,2,4,3,20,138.8466016360927,0.9995594713656388
18393579,3,5,0,0,2,4,1,15,134.89219953489368,0.9984496124031008
18460863,2,3,1,0,2,1,1,10,173.14313381558642,0.9892067307692308
18541273,2,3,1,0,1,3,0,10,168.03184403935185,0.9968051861702127
18553299,2,6,0,1,0,0,0,9,169.0208006944721,1.0
18574466,2,2,1,0,4,1,7,17,105.24202882896225,1.0
18575696,8,10,1,0,2,1,0,22,179.00204743331045,0.9619838747420204
18595205,4,2,2,2,2,5,1,18,119.14596105895632,0.9952322764319652
18597617,4,11,1,1,2,10,8,37,160.97437218034003,0.9909727113511846
18605241,2,4,0,1,1,1,1,10,107.00731131662467,0.99921875
18605732,4,3,0,0,0,2,0,9,121.50765224908552,0.9921874202130376
18606866,1,2,0,1,2,1,1,8,158.91338218972774,0.9970740825513085
18607091,5,2,0,0,5,2,0,14,158.43581386057915,1.0
18609926,1,1,0,0,0,0,0,2,139.57408307613167,0.980453192950332
18640638,1,2,1,0,1,4,0,9,131.78619590272925,0.976321166826042
1865548,4,19,0,1,1,2,0,27,137.3647688326508,0.9997106481481481
186596,3,4,0,0,2,3,0,12,177.5260556513614,1.0
18666657,6,10,3,0,3,2,1,25,177.50148642198565,0.9962358649194595
18680302,5,9,1,1,7,7,12,42,123.49700793984076,0.9981499468280319
18701392,2,2,0,0,1,2,3,10,129.1824068349968,0.996881079766537
18723949,2,3,1,0,4,2,0,12,123.65359170802809,1.0
187359,2,6,0,0,2,6,4,20,118.78569735834083,0.986107150546351
187386,1,4,0,1,0,2,5,13,114.18769627407336,0.9988027536665669
18744501,6,7,2,0,10,11,12,48,109.63991796319209,0.9996757457846952
18761649,6,9,2,1,2,0,1,21,121.82315527252567,0.9981367223892141
18766482,4,5,0,0,2,1,15,27,144.2867963822468,0.9906078692340485
18767436,2,3,0,1,2,5,2,15,177.4836172839506,0.9994397759103641
1879331,1,2,0,0,2,2,1,8,128.3049524779771,1.0
18826033,4,1,2,1,4,4,0,16,129.44612259331626,1.0
18829798,2,8,0,1,2,3,0,16,118.73811041937934,0.9990137107818725
18860563,6,8,6,1,10,3,20,54,121.90626964903916,0.9982722678035179
18884584,2,4,0,0,1,1,0,8,144.72797525873233,1.0
18913484,1,2,0,0,1,0,1,5,143.05515485117786,0.9937682392996109
1894045,1,2,0,0,2,2,1,8,121.67384243184155,0.9980544747081712
189551,5,6,1,4,4,4,7,31,139.30576118204897,1.0
18957086,1,2,0,0,2,4,0,9,125.2385002859505,1.0
189582,2,1,1,0,1,5,0,10,138.99067514429672,0.9541519497644048
189606,5,5,0,0,1,0,0,11,172.08414585072535,0.9985795454545454
18993405,1,5,0,0,3,0,2,11,111.95285184746776,0.9978429574872042
19009762,1,2,0,0,0,2,0,5,118.38429030832046,0.9984375
19013630,1,2,0,1,1,3,0,8,102.92890223457326,0.998046875
19030559,4,2,0,1,2,2,3,14,117.54953789820328,0.9994419642857143
190383,1,5,0,0,0,4,3,13,108.57441418615463,0.9841751849168111
19042532,3,3,0,0,0,1,2,9,128.2859517626142,0.9654279827570726
190564,5,2,0,0,1,2,0,10,176.00972139394574,0.807359094346676
190653,4,4,1,1,0,0,0,10,154.92050018050426,0.9108536105432556
19071301,7,5,0,2,5,1,2,22,131.10548204855561,0.9961154850582102
19110022,2,3,1,0,2,1,2,11,113.83469338933314,0.9971919971919972
19130106,3,2,0,1,0,0,1,7,111.89388312481628,0.9988839285714286
191405,0,0,1,0,1,3,4,9,95.90733591332364,1.0
19179283,2,5,0,0,2,1,0,10,160.40586998456791,0.996881079766537
19217956,3,4,0,0,1,0,1,9,113.89484608982053,0.9991319444444444
19269536,1,4,1,1,1,1,0,9,114.5549742798354,1.0
19283829,1,7,1,1,5,5,2,22,170.0371916081975,0.9919362416476175
192933,5,3,1,0,3,3,1,16,127.23126414609054,0.991289816721773
1929924,4,3,0,1,3,2,6,19,152.34017396161494,0.9918815613830794
19308448,1,1,1,0,1,2,0,6,118.77257373113855,1.0
19320345,1,1,0,0,3,1,1,7,112.29372358463938,1.0
19322487,1,4,1,1,0,0,0,7,140.9724576627584,1.0
19323065,2,4,0,0,1,2,0,9,156.33036052883517,0.9948085549070471
1933035,0,4,0,0,0,1,5,10,113.91495707541173,0.9848355959686467
19339930,4,4,3,0,5,6,5,27,157.27704345517068,0.9839555938799961
193463,3,1,0,2,1,2,2,11,164.20757417929292,0.9630123188820512
193477,4,4,0,0,2,1,1,12,149.6226343878601,0.9887926822128549
19352637,5,13,1,0,2,4,5,30,123.57009650637434,0.9981881277285688
19356728,1,1,0,0,0,0,0,2,145.24449009103867,1.0
19362979,0,1,0,0,2,2,0,5,129.96904046046183,0.9968871595330739
19369142,1,6,0,0,0,0,0,7,137.7733917548501,0.9932550626428177
19395357,5,12,0,2,2,4,3,28,142.6350399695951,0.9958784854796284
19397011,6,11,1,4,4,3,8,37,158.69929729777695,0.9792989008797335
19407836,2,3,1,0,1,2,0,9,131.73674643489937,1.0
19426944,2,8,0,0,2,7,10,29,136.03625597227577,0.9930646436647761
19497611,1,1,0,1,0,1,2,6,119.59142026659664,0.9973958333333334
19514142,3,9,0,1,6,0,2,21,149.04960653821712,0.9996279761904762
19517870,4,4,1,2,1,1,4,17,161.50740802204365,0.9981830570065865
19521157,3,3,0,2,3,2,5,18,90.34638287307374,0.9995659722222222
195293,3,1,0,1,2,3,0,10,189.25935723344898,0.997662329766537
195302,3,5,0,1,4,4,1,18,160.35247719714124,0.9649811049930848
195337,2,3,0,0,2,3,2,12,132.6926184339425,0.9993489583333334
195371,5,5,0,0,0,0,0,10,159.4308872331533,0.9889986705678628
195388,4,8,0,1,2,0,0,15,127.54894939302527,0.9734578315124234
19539754,1,1,0,0,1,2,1,6,125.19059293016976,0.9961089494163424
195444,1,2,2,0,3,1,5,14,145.23207879426903,1.0
195452,1,2,2,0,2,2,6,15,140.87438232380143,1.0
19559685,3,3,0,0,5,2,3,16,157.61873137297457,1.0
19570940,0,1,0,0,1,0,0,2,123.73309919632837,0.9120293786806062
19571425,2,0,0,0,0,0,0,2,156.4625977474323,1.0
19571799,2,2,0,0,2,0,0,6,129.93630455471632,0.9634200177875506
19591048,0,4,1,0,0,2,0,7,123.71253001451352,1.0
19596482,2,5,0,0,4,3,4,18,150.95570960862486,1.0
196127,7,4,1,1,5,9,3,30,124.92567543295611,0.998960359922179
196265,2,5,1,0,4,3,2,17,134.12701847055754,0.996379928598301
19632064,3,5,0,0,0,0,0,8,126.4744470164609,0.97835182677001
19639182,4,3,1,1,1,3,2,15,148.56290084876542,1.0
19649556,2,5,0,0,2,1,3,13,119.3552062437724,0.9919987048724691
19651396,0,1,0,0,0,0,1,2,101.03812617604714,1.0
19653933,2,0,0,0,1,3,0,6,106.81494027581925,1.0
19666344,0,2,1,1,1,4,1,10,121.25285060469177,0.9834640661437355
19685568,1,3,0,0,1,2,2,9,114.69916230852768,0.9563387929329702
19711365,2,4,0,2,0,3,1,12,151.0707670362248,0.9612968732510194
19715030,1,2,1,0,3,1,11,19,116.31401092148421,0.9938799751185
19731666,0,4,0,0,0,0,2,6,118.5243020536036,0.998661311914324
1973435,2,6,0,0,4,1,6,19,107.87673026485,0.9979327279033694
19744591,1,2,0,0,1,4,1,9,119.66336213604775,0.9965679965679966
19744953,6,6,1,1,0,3,9,26,130.01277195364432,0.9963348504791191
19766178,1,0,0,0,3,2,0,6,136.76968833357884,0.9986979166666666
19772510,1,2,0,0,0,3,0,6,146.486245940617,1.0
19772622,2,2,1,0,1,4,2,12,158.9281101841135,1.0
19773422,0,2,0,0,3,0,0,5,123.7666957304527,0.9440951137846888
19780156,1,0,0,3,0,1,0,5,113.386641801728,0.9875606562754502
19807338,1,0,0,0,1,4,8,14,106.10263899060608,1.0
19825724,1,2,1,0,1,0,0,5,161.60170154963993,1.0
19854673,5,3,0,0,1,2,2,13,179.20729793126046,0.9890083711699785
19861076,2,4,1,1,0,2,3,13,112.24496171652422,1.0
19869839,2,2,0,0,1,0,0,5,105.48210718863542,0.9791935332753654
19887803,6,9,1,3,1,5,11,36,127.99184532216161,0.9929475360520197
19889205,1,3,2,2,2,2,1,13,107.57040014605099,1.0
198942,3,3,2,1,4,3,5,21,147.08648844163753,0.9988868236983509
198990,1,2,0,0,2,8,8,21,130.70755026423083,1.0
199066,2,2,0,0,0,0,5,9,147.5315305771325,0.9982638888888888
199099,5,6,1,0,3,4,5,24,128.53270433727312,0.9879189001674095
199189,7,4,1,0,2,2,4,20,122.71451240843798,0.9869429948750852
199256,2,0,1,0,3,3,1,10,153.17680645507406,0.9349378056275828
19927267,2,4,0,0,1,1,8,16,130.44888041087447,0.9965858013013085
19950646,1,3,0,0,1,0,1,6,122.00848429380427,0.9986979166666666
19957193,2,3,1,1,1,1,0,9,141.68103571887863,0.9991319444444444
19957711,2,3,2,1,1,2,8,19,147.21541697377083,0.9991576791026925
19974545,1,2,0,1,0,7,0,11,115.53645564440703,0.9764912440362448
19976668,4,11,1,2,5,3,3,29,129.3074756157319,0.9836765878617661
199797,6,2,1,0,2,1,0,12,114.65452736518347,0.9980544747081712
199821,4,2,0,2,1,1,1,11,140.86169054245045,0.9985795454545454
199840,1,6,0,1,1,2,7,18,108.23134873685414,0.9889634207751219
19984187,0,0,0,0,0,1,1,2,171.73384387860082,0.9579538420726854
199843,3,6,2,0,2,2,3,18,175.6853431125586,0.9209854959640753
199850,4,6,0,0,5,4,5,24,140.2421324479045,0.9857604316856486
19998084,1,5,0,0,1,0,8,15,114.27528273962618,0.9984395106940311
20003673,1,2,0,0,0,2,3,8,123.27068947320804,0.9990234375
20005064,3,6,0,1,3,2,2,17,121.28283233832344,0.9986230976712039
20005531,10,4,4,2,9,1,5,35,130.5818202035065,0.9841707779065304
20013451,6,7,1,0,4,4,11,33,128.41657253572424,0.9978702321336506
20020824,4,6,0,1,4,2,2,19,115.2781676311553,0.9991808314560721
2003416,2,4,1,0,1,1,6,15,121.12426710937032,0.9851040342192452
20049843,0,0,3,0,2,2,1,8,129.94953889271181,0.9990234375
20058762,2,4,0,0,0,2,0,8,130.48028750321504,0.9789290796543121
20063247,1,2,0,1,0,0,3,7,132.97483957250867,0.9908843083446258
200782,4,15,0,0,1,0,10,30,138.21983478678325,0.9723737826566161
200785,4,12,0,0,2,1,13,32,136.7384117263213,0.9780541666119514
200791,2,9,0,0,2,2,3,18,139.59516041166552,0.9973837698201071
200795,4,7,0,0,0,0,6,17,151.4003518466393,0.9561360219416744
20128500,2,1,2,1,2,4,2,14,162.26375744948783,1.0
20130583,1,6,0,0,3,2,2,14,118.72742442500886,0.9971872997680854
20135528,2,2,0,1,1,0,0,6,123.99051011659806,1.0
201628,2,5,0,0,2,1,6,16,137.23681260850697,0.9990234375
20181579,7,4,1,0,9,6,2,29,116.54916804136509,1.0
20182142,4,4,0,2,2,1,2,15,131.4819055855624,0.9963823511184893
20187637,0,2,0,0,1,2,3,8,150.6125840192044,1.0
202055,3,7,1,2,3,1,1,18,125.80433108817732,0.9815388131133768
202077,4,5,1,1,3,3,2,19,131.49061705551495,0.9807105357921188
20218995,3,5,3,0,3,3,1,18,131.52355108846305,0.9995555555555556
20238095,3,1,1,0,1,2,5,13,125.22933306136036,0.9947552447552448
20242525,0,3,0,1,1,1,0,6,116.30262088477367,1.0
20254963,4,6,0,0,5,7,6,28,147.9847007942482,1.0
20259187,6,13,1,1,3,4,2,30,125.94274291553909,0.998445582790396
20261020,1,3,0,1,1,0,0,6,106.78445856374314,0.9947916666666666
20275541,1,7,1,1,1,2,9,22,127.95160334748884,0.998240884959635
20280280,2,3,0,0,2,2,2,11,134.64378945707074,0.9971646179695791
20280748,2,3,1,0,2,1,1,10,139.38931669088538,0.9844893663008074
20301151,3,2,0,0,1,0,1,7,119.40564057179907,1.0
20302705,1,0,0,0,2,1,1,5,99.36770659722222,0.9984375
20318319,4,7,1,0,4,1,4,21,161.95583183348063,0.997055321866849
20322801,0,3,2,0,1,5,1,12,122.61360545803329,0.998062015503876
20325098,2,3,1,0,1,2,0,9,135.70042993366644,0.9965345330739299
20327336,3,9,1,0,4,0,4,21,156.1041998638667,0.9992588475078747
20361584,4,20,3,1,6,2,18,54,126.26922886920812,0.9942184623454705
20374112,1,4,0,0,1,0,2,8,139.91939224054784,1.0
20393722,1,3,1,0,2,1,0,8,128.13235693158435,1.0
20397508,3,9,0,0,5,4,0,21,182.2849687486193,0.9929149242796688
20409458,1,0,0,0,1,0,0,2,119.96491590711805,0.9922178988326849
20422887,2,16,1,0,3,1,1,24,150.66078916810656,0.9913051904988744
2042437,1,3,0,0,1,1,0,6,138.36419138091765,0.9986979166666666
20443908,0,1,1,0,1,0,2,5,132.11738000431816,0.9984375
20444408,5,11,0,0,3,2,5,26,193.51140485747302,0.9635721137073106
20446799,3,4,0,3,1,4,7,22,112.63440126912916,1.0
20452150,1,0,2,0,1,3,4,11,122.62539426956327,0.9992897727272727
20452767,2,2,0,0,3,0,6,13,116.88228791993114,0.9987980769230769
20454171,2,2,1,1,1,1,4,12,140.98317412658255,1.0
20465545,1,3,0,0,1,3,2,10,120.01531596686384,1.0
20498891,1,2,1,0,0,0,2,6,127.27549288944617,0.9948119325551232
20499613,4,4,2,1,1,3,1,16,118.75424703213412,0.9817530014682658
20499843,3,2,0,0,2,2,2,11,122.10963068181817,1.0
20512756,4,8,1,1,2,5,2,23,177.14588018411945,0.9986156147241505
20515992,3,3,0,0,3,2,0,11,139.02687865343248,0.997172822617419
20517841,1,4,1,0,0,2,6,14,122.97854851006764,0.9994419642857143
20522276,2,2,0,0,1,3,7,15,150.40814778679686,0.981400070621469
20532825,3,6,0,2,3,4,0,18,154.09826454078254,0.9991319444444444
205381,8,27,2,5,5,2,5,54,150.72359443371326,0.9874630624735
205393,4,8,2,4,9,4,2,33,154.02050283221232,0.9992897727272727
205401,8,9,1,0,16,9,1,44,128.28191496446547,0.9979338842975206
20540459,3,6,0,1,3,2,0,15,122.59882378472223,1.0
205415,2,2,0,3,2,0,2,11,160.6429218644023,0.9733952702702702
205431,2,5,0,0,5,1,1,14,161.81150367029574,0.9906464158669451
20548037,2,3,0,0,1,2,1,9,161.24044525653483,0.9982638888888888
20562915,4,7,1,2,11,1,4,30,114.61886786707863,0.9997395833333333
20569307,2,4,1,1,1,0,1,10,117.12111861818414,0.9914365063294589
20570418,3,0,2,0,0,0,4,9,123.36118657478852,1.0
20584899,2,4,0,1,2,5,1,15,189.48608883496934,0.9978813290880555
20593457,1,3,0,0,1,2,3,10,123.95369337291292,0.9976744186046511
20602858,0,1,0,0,0,0,0,1,135.6927366255144,1.0
20604742,2,7,0,0,2,0,3,14,161.59513963257174,0.9988882712618121
20610100,2,4,0,0,1,2,0,9,123.90196987882945,1.0
20610403,4,5,2,1,0,2,1,15,200.68682963783564,0.982559111716134
20611392,7,8,0,0,1,1,5,22,156.89384906375878,0.9883148511608421
20611534,7,8,0,0,3,2,2,22,188.12052200706447,0.998555451650947
20612168,2,2,1,0,1,7,1,14,117.35724397403733,1.0
20612543,1,6,1,0,1,4,2,15,132.391152912582,0.9994791666666667
206288,1,1,1,0,1,2,4,10,136.81744778806583,0.9836716130276585
20643977,1,8,0,0,1,3,0,13,139.12783019497863,0.9775285739780847
20650380,9,6,0,1,6,4,4,30,152.2899141557637,0.9981971153846153
20659852,2,3,0,5,2,1,0,13,131.9741382179613,0.9970230360855361
20661965,8,11,1,3,8,4,6,41,103.80164319601202,0.9992378048780488
20663945,2,3,0,0,1,0,0,6,128.14612927151205,0.9791666666666666
20669609,1,1,0,0,1,1,5,9,125.55175259702219,1.0
20674342,1,4,1,0,1,1,1,9,111.35430126558846,1.0
20685202,7,6,0,1,3,2,10,29,150.0166324331422,0.9923207069037013
20689185,1,0,0,0,0,1,0,2,149.38725056058314,0.99609375
2068938,7,13,5,2,8,8,29,72,130.02868450228905,0.9977726174988706
20702603,0,0,1,0,1,0,0,2,132.35305595743313,1.0
20707666,1,4,1,0,2,1,1,10,153.57013985339506,0.9984375
20709383,1,3,1,0,1,0,2,8,144.04793764467593,0.9990196078431373
20720369,0,5,0,1,0,1,0,7,152.92912386096415,0.9783190317516203
20721229,0,4,0,1,0,1,0,6,160.60649627057612,1.0
20725966,1,0,0,0,0,0,1,2,136.1046395961934,0.9694656488549618
20726907,1,4,0,0,1,1,0,7,115.0471415771441,0.9988839285714286
20727976,1,1,0,0,1,2,0,5,79.99150090824331,1.0
20730625,1,3,1,0,2,2,0,9,123.21965429598193,1.0
20738019,2,3,2,0,0,2,1,10,132.55986240771756,1.0
20743090,0,4,0,1,2,1,2,10,107.28170617926955,1.0
20743779,3,1,0,0,2,1,1,8,158.6688854259742,0.9960666372500195
20743804,2,0,0,0,1,4,0,7,108.0541383727025,0.9988839285714286
20751351,0,1,0,0,0,0,0,1,72.92172582304526,1.0
20756108,2,0,0,0,1,2,1,6,109.175908538023,1.0
207713,1,1,0,0,0,0,0,2,108.50606463396991,0.9798994974874372
20773985,2,1,0,0,0,1,2,6,106.43377177445753,0.9640077243018418
20778256,1,4,0,0,0,2,7,14,97.33975112449352,1.0
20779824,4,3,1,0,2,3,1,14,120.838545114121,0.9972076330532212
20783974,1,2,0,2,5,1,0,11,123.22704994096053,1.0
20789295,3,2,0,2,3,3,0,13,121.20841123575498,0.9988027536665669
20792252,3,7,0,1,2,0,2,15,182.56871667271292,0.9978772759103641
20800228,0,0,0,0,0,2,0,2,137.26467206790124,0.9691409757557619
20808252,2,6,0,0,1,2,7,18,160.0006862914971,0.9995659722222222
20813390,1,7,1,0,2,1,2,14,171.32334768218155,0.9988181339675608
20823532,0,4,0,0,1,2,1,8,129.13267168209876,0.9990234375
20840811,4,18,2,2,3,3,2,34,158.78382646075403,0.9931883220904162
20842522,1,1,0,0,0,0,0,2,148.85593749999998,0.9124573863636364
20842640,0,4,0,0,1,0,0,5,119.91199326131687,0.9921174214521468
20843425,2,5,0,0,4,1,3,15,121.56538835103485,0.9716764675389169
20847478,1,2,0,1,1,3,1,9,108.5752018675697,1.0
20856571,5,11,2,0,2,0,0,20,189.48346420007607,0.955834828464862
20857617,3,4,0,0,1,2,0,10,181.9100898997444,0.997662329766537
20865623,0,1,0,0,0,6,0,7,95.29062855183224,1.0
20869827,3,2,1,0,2,3,2,13,121.21171513928458,1.0
20879924,0,2,0,0,1,4,0,7,127.90990236562526,1.0
